2024-06-22 20:23:05,778 - JuRanModel - INFO - {'latent_dim': 64, 'bpr_batch': 4096, 'n_layers': 2, 'lr': 0.001, 'test_batch': 128, 'path': './checkpoints', 'topks': '[10,20,50]', 'load': 1, 'epochs': 200, 'multicore': 1, 'pretrain': 0, 'seed': 2024, 'model': 'lgn', 'keep_prob': 0.3, 'dropout_bool': 0, 'groups': 3, 'neg': 1, 'projection_dim': 16, 'projection_dropout': 0.5, 'gpu_id': '0', 'dataset': 'wechat', 'l2_w': 0.01, 'cl_w': 0.0005, 'cl_temp': 0.05, 'single': 0}
2024-06-22 20:24:08,025 - JuRanModel - INFO - batch:38	bpr_loss:0.6931350231170654	l2_loss:1.3496664762496948	cl_loss:9.728271484375	all_loss:0.7114958167076111
2024-06-22 20:24:09,353 - JuRanModel - INFO - batch:39	bpr_loss:0.6931363344192505	l2_loss:1.272240400314331	cl_loss:9.64283275604248	all_loss:0.7106801867485046
2024-06-22 20:24:10,690 - JuRanModel - INFO - batch:40	bpr_loss:0.6931363344192505	l2_loss:1.2402944564819336	cl_loss:9.621009826660156	all_loss:0.7103497982025146
2024-06-22 20:24:12,020 - JuRanModel - INFO - batch:41	bpr_loss:0.6931355595588684	l2_loss:1.1029877662658691	cl_loss:9.562370300292969	all_loss:0.7089466452598572
2024-06-22 20:24:13,357 - JuRanModel - INFO - batch:42	bpr_loss:0.6931362748146057	l2_loss:1.0185706615447998	cl_loss:9.536917686462402	all_loss:0.7080904245376587
2024-06-22 20:24:14,693 - JuRanModel - INFO - batch:43	bpr_loss:0.6931375861167908	l2_loss:0.9179736971855164	cl_loss:9.526741027832031	all_loss:0.7070806622505188
2024-06-22 20:24:15,989 - JuRanModel - INFO - batch:44	bpr_loss:0.6931381225585938	l2_loss:0.8467267155647278	cl_loss:9.440369606018066	all_loss:0.7063255906105042
2024-06-22 20:24:17,310 - JuRanModel - INFO - batch:45	bpr_loss:0.6931377649307251	l2_loss:0.8061652183532715	cl_loss:9.426177978515625	all_loss:0.7059125304222107
2024-06-22 20:24:18,629 - JuRanModel - INFO - batch:46	bpr_loss:0.6931378841400146	l2_loss:0.7056493163108826	cl_loss:9.370765686035156	all_loss:0.7048797607421875
2024-06-22 20:24:19,944 - JuRanModel - INFO - batch:47	bpr_loss:0.6931378841400146	l2_loss:0.6730573773384094	cl_loss:9.361233711242676	all_loss:0.7045490741729736
2024-06-22 20:24:21,277 - JuRanModel - INFO - batch:48	bpr_loss:0.6931384205818176	l2_loss:0.6336870193481445	cl_loss:9.327444076538086	all_loss:0.704138994216919
2024-06-22 20:24:22,680 - JuRanModel - INFO - batch:49	bpr_loss:0.693138837814331	l2_loss:0.582280695438385	cl_loss:9.2793550491333	all_loss:0.7036013007164001
2024-06-22 20:24:24,073 - JuRanModel - INFO - batch:50	bpr_loss:0.693138599395752	l2_loss:0.5271086692810059	cl_loss:9.246785163879395	all_loss:0.7030330896377563
2024-06-22 20:24:25,469 - JuRanModel - INFO - batch:51	bpr_loss:0.6931391358375549	l2_loss:0.4762917757034302	cl_loss:9.205530166625977	all_loss:0.7025048732757568
